session,hand_id,small_blind,big_blind,num_players,actions_preflop,actions_flop,actions_turn,actions_river,flop,turn,river
102b,102b_92_92,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:raise 200, P2:call","P2:call, P6:call","P2:raise 600, P6:call, P2:sm, P6:sm",2s 8h 2c,9d,6d
102b,102b_93_93,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",5s 5h 6c,As,Kc
102b,102b_94_94,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:raise 750, P1:fold, P2:fold, P4:fold",,,,,,
102b,102b_95_95,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:call","P2:call, P5:raise 550, P2:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",2h Kd Ad,5c,8h
102b,102b_96_96,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
102b,102b_97_97,50,100,6,"P3:fold, P4:raise 200, P5:call, P6:fold, P1:fold, P2:fold","P4:call, P5:call","P4:raise 825, P5:call","P4:raise 1650, P5:fold",7d Js Qd,2s,9d
102b,102b_98_98,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 275, P2:fold",,,Ah Ad 7s,,
102b,102b_99_99,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
102b,102b_100_100,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:raise 350, P2:fold, P5:call","P1:raise 350, P5:call","P1:call, P5:raise 1125, P1:fold",,Kh Js 6h,Qh,
102b,102b_101_101,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:raise 825, P2:fold, P5:call","P1:raise 1750, P5:call","P1:call, P5:call","P1:call, P5:raise 7425, P1:fold",5s 5h 7h,4s,Th
102b,102b_102_102,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 400, P1:fold",,,,,,
102b,102b_103_103,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:call, P3:call","P2:call, P3:raise 235, P2:fold",2h Jh 8h,7s,9h
102b,102b_104_104,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
102b,102b_105_105,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
102b,102b_106_106,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 350, P2:call","P1:raise 250, P2:call","P1:call, P2:call","P1:raise 1800, P2:fold",2c 4c 2s,6s,Td
102b,102b_107_107,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:call","P2:call, P4:call","P2:call, P4:call, P2:sm, P4:sm",Ts Th Ah,2s,Ks
102b,102b_108_108,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:raise 1050, P1:fold",,,,,,
102b,102b_109_109,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:raise 450, P2:fold",,,7d 3c 8s,,
102b,102b_110_110,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
102b,102b_111_111,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 500, P1:call","P1:call, P2:call","P1:call, P2:call","P1:raise 600, P2:call, P1:sm, P2:sm",8d Th 6c,6s,Ts
102b,102b_112_112,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:raise 700, P1:fold, P2:fold, P3:call","P3:raise 650, P6:call","P3:raise 2150, P6:fold",,Td 8s 8c,2c,
102b,102b_113_113,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:call, P2:fold","P1:call, P6:call","P1:call, P6:raise 250, P1:call","P1:call, P6:raise 750, P1:fold",5c 5s Qd,4h,7d
102b,102b_114_114,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 400, P1:call","P1:call, P2:raise 500, P1:fold",,,Kd Qc 6h,,
102b,102b_115_115,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 375, P2:fold",,,2h 6c Qh,,
102b,102b_116_116,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
102b,102b_117_117,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",Ad 2c Jc,6s,Tc
102b,102b_118_118,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
102b,102b_119_119,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
103,103_0_0,50,100,6,"P3:raise 250, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 300, P2:fold",,,Jh Kc 4h,,
103,103_1_1,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:raise 950, P2:fold, P5:fold",,,,,,
103,103_2_2,50,100,6,"P3:fold, P4:fold, P5:raise 275, P6:fold, P1:fold, P2:raise 1350, P5:fold",,,,,,
103,103_3_3,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:raise 1100, P2:fold, P4:call","P1:raise 720, P4:call","P1:raise 2200, P4:call","P1:raise 5980, P4:call, P1:sm, P4:sm",Ts 2c Qc,Qs,9h
103,103_4_4,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call","P1:call, P2:call","P1:raise 100, P2:raise 500, P1:fold",3d Qh 4h,9d,Jd
103,103_5_5,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:raise 250, P2:fold",,,6s Kh 5c,,
103,103_6_6,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 150, P1:call","P1:call, P2:call","P1:raise 375, P2:call, P1:sm, P2:sm",3d 2h 4c,6d,Kc
103,103_7_7,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 1025, P2:fold, P6:fold",,,,,,
103,103_8_8,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:raise 1200, P6:call","P2:raise 1600, P6:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",4h 3s 9d,3h,4s
103,103_9_9,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:call, P1:fold, P2:fold","P5:call, P6:call","P5:call, P6:call","P5:call, P6:raise 350, P5:fold",6h Qh 8h,2d,3h
103,103_10_10,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_11_11,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:call","P2:call, P6:raise 312, P2:fold",,,7h 9h Qh,,
103,103_12_12,50,100,6,"P3:fold, P4:raise 210, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 350, P2:fold",,,2c 5s 9c,,
103,103_13_13,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
103,103_14_14,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
103,103_15_15,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 225, P2:raise 900, P3:call","P2:raise 2650, P3:call","P2:raise 6250, P3:call, P2:sm, P3:sm",Ks 7h 3h,Jd,4d
103,103_16_16,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 200, P2:fold",,,8d Qh 4c,,
103,103_17_17,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_18_18,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
103,103_19_19,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 1025, P2:fold, P6:call","P1:call, P6:raise 825, P1:fold",,,Qs Td Qc,,
103,103_20_20,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 350, P2:call","P1:raise 400, P2:fold",,,8d 4h 4s,,
103,103_21_21,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:call","P2:raise 275, P6:call, P2:sm, P6:sm",Qs 8s Ac,3s,Ah
103,103_22_22,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:call, P2:fold","P1:call, P5:raise 400, P1:call","P1:call, P5:raise 900, P1:fold",,Td As 2d,6h,
103,103_23_23,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:call, P1:fold, P2:fold","P5:call, P6:call","P5:raise 275, P6:call","P5:call, P6:raise 560, P5:call, P6:sm, P5:sm",7c Jh 7h,6c,8s
103,103_24_24,50,100,6,"P3:raise 250, P4:fold, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P3:call","P1:call, P3:call","P1:raise 210, P3:call, P1:sm, P3:sm",Kh 5d 9c,2s,7h
103,103_25_25,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
103,103_26_26,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
103,103_27_27,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:raise 650, P1:fold, P2:fold, P4:call","P4:call, P6:raise 400, P4:call","P4:call, P6:call","P4:raise 3120, P6:fold",9s 4d Js,4s,Ad
103,103_28_28,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_29_29,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:raise 1325, P2:fold, P4:raise 2425, P1:call","P1:call, P4:raise 1421, P1:fold",,,Th 3c 3d,,
103,103_30_30,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P3:raise 275, P1:fold",,,Tc Js Kh,,
103,103_31_31,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:call","P2:call, P5:raise 275, P2:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",Qh 8s 6h,3s,Ah
103,103_32_32,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:raise 300, P5:call","P2:raise 300, P5:call, P2:sm, P5:sm",Qs 3s 2h,4h,Ks
103,103_33_33,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
103,103_34_34,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
103,103_35_35,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 275, P1:raise 1298, P2:fold, P6:fold",,,,,,
103,103_36_36,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_37_37,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:fold",,,,,,
103,103_38_38,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_39_39,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:raise 650, P1:fold, P2:call, P5:fold","P2:call, P6:raise 500, P2:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",3h Kc 8s,3c,8h
103,103_40_40,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:raise 275, P2:fold",,,Qh Td Ad,,
103,103_41_41,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 200, P2:call","P1:raise 200, P2:fold",,,Qs 5s Tc,,
103,103_42_42,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:raise 1050, P6:fold",,,,,,
103,103_43_43,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:raise 700, P1:fold, P2:fold, P5:fold",,,,,,
103,103_44_44,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 350, P2:call","P1:raise 525, P2:call","P1:call, P2:raise 875, P1:fold",,8h 4s Ts,Qd,
103,103_45_45,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 100, P1:call","P1:call, P2:raise 200, P1:fold",,6c 2c Jc,4c,
103,103_46_46,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:raise 1050, P2:fold, P3:raise 2525, P1:raise 10000, P3:fold",,,,,,
103,103_47_47,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 200, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",Jd Ks 9d,4c,9c
103,103_48_48,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:raise 900, P2:fold, P6:fold",,,,,,
103,103_49_49,50,100,6,"P3:raise 210, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 115, P2:call","P2:call, P3:raise 450, P2:fold",,6s As Ad,2h,
103,103_50_50,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:call","P2:call, P5:raise 275, P2:fold",,,6c 3d Qh,,
103,103_51_51,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:call, P2:call","P1:raise 170, P2:fold, P6:fold",,,3s Td 8c,,
103,103_52_52,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:raise 1050, P2:fold, P6:call","P1:call, P6:call","P1:call, P6:call","P1:raise 1450, P6:call, P1:sm, P6:sm",Ac Kc 4h,2c,7d
103,103_53_53,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 250, P2:call","P1:raise 250, P2:call","P1:call, P2:raise 750, P1:call","P1:call, P2:call, P1:sm, P2:sm",6s Qd 3c,7s,9d
103,103_54_54,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:call, P2:raise 1200, P6:raise 6400, P1:fold, P2:fold",,,,,,
103,103_55_55,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
103,103_56_56,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
103,103_57_57,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 200, P1:call","P1:call, P2:raise 450, P1:fold",,8c 6c 4h,Js,
103,103_58_58,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:raise 250, P5:fold",,5c 3c 3h,9s,
103,103_59_59,50,100,6,"P3:raise 250, P4:call, P5:fold, P6:fold, P1:fold, P2:raise 1300, P3:call, P4:call","P2:raise 1920, P3:fold, P4:fold",,,7d Kd 4h,,
103,103_60_60,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:call, P2:fold","P1:call, P6:call","P1:call, P6:raise 150, P1:fold",,9c 5h As,4c,
103,103_61_61,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_62_62,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_63_63,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103,103_64_64,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:raise 700, P1:fold, P2:fold, P5:call","P5:call, P6:raise 500, P5:call","P5:call, P6:call","P5:call, P6:call, P5:sm, P6:sm",5h 7c Qc,As,5c
103,103_65_65,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 275, P1:raise 1298, P2:fold, P6:fold",,,,,,
103,103_66_66,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:raise 950, P1:call","P1:call, P2:call","P1:raise 1075, P2:call","P1:raise 3075, P2:fold",Qc Th Ac,6s,4d
103b,103b_67_67,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:raise 900, P1:call","P1:call, P2:raise 1250, P1:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",9h 4h 7s,Js,3h
103b,103b_68_68,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 300, P2:call","P1:call, P2:call","P1:call, P2:raise 700, P1:fold",2d Ac 2s,3d,Ks
103b,103b_69_69,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 150, P2:call","P1:raise 1000, P2:call","P1:call, P2:call, P1:sm, P2:sm",Ad 2c 4d,Qc,3h
103b,103b_70_70,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:call","P2:raise 825, P6:call, P2:sm, P6:sm",9c 7c Jh,3s,7s
103b,103b_71_71,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:fold",,,,,,
103b,103b_72_72,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 950, P2:fold, P6:fold",,,,,,
103b,103b_73_73,50,100,6,"P3:fold, P4:raise 200, P5:raise 681, P6:fold, P1:fold, P2:fold, P4:call","P4:call, P5:raise 756, P4:call","P4:call, P5:call","P4:call, P5:raise 2268, P4:call, P5:sm, P4:sm",3d Kc 2d,5h,5c
103b,103b_74_74,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 250, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:raise 500, P1:fold",7h 4c 3d,Td,Qc
103b,103b_75_75,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:call, P2:raise 400, P1:fold",,,6h 4d 7h,,
103b,103b_76_76,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:raise 1050, P2:fold, P4:fold",,,,,,
103b,103b_77_77,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:fold",,,,,,
103b,103b_78_78,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P3:call","P1:call, P3:raise 412, P1:fold",,Ks 7h Jc,5h,
103b,103b_79_79,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call, P4:call","P1:call, P2:raise 400, P4:fold, P1:fold",,5c 5h Qh,9h,
103b,103b_80_80,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
103b,103b_81_81,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:raise 1050, P2:fold, P5:fold",,,,,,
103b,103b_82_82,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:raise 1150, P2:fold, P6:fold",,,,,,
103b,103b_83_83,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 200, P2:call","P1:call, P2:call","P1:raise 200, P2:call","P1:raise 400, P2:fold",8d 6c 5c,Qd,Ks
103b,103b_84_84,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:call, P2:call","P1:call, P2:call, P5:call","P1:call, P2:raise 400, P5:fold, P1:fold",,Ad 2c Kc,3d,
103b,103b_85_85,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
103b,103b_86_86,50,100,6,"P3:fold, P4:raise 287, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
103b,103b_87_87,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:raise 1050, P2:fold, P4:call","P1:call, P4:raise 850, P1:raise 8950, P4:fold",,,7h Ts 9h,,
103b,103b_88_88,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
103b,103b_89_89,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:call, P1:fold, P2:raise 1310, P5:fold, P6:call","P2:raise 2160, P6:call","P2:raise 6530, P6:call, P2:sm, P6:sm",,6h 5s Jh,5d,2c
103b,103b_90_90,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:call, P2:raise 1200, P6:fold, P1:fold",,,,,,
103b,103b_91_91,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:raise 1100, P2:raise 1950, P5:fold, P1:fold",,,,,,
103b,103b_92_92,50,100,6,"P3:fold, P4:raise 225, P5:raise 675, P6:fold, P1:fold, P2:fold, P4:call","P4:call, P5:raise 625, P4:raise 3375, P5:fold",,,7c Kc 4h,,
103b,103b_93_93,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:call, P2:fold","P1:call, P6:call","P1:call, P6:call","P1:call, P6:call, P1:sm, P6:sm",Td Qd 3h,5d,Jd
103b,103b_94_94,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 300, P2:fold",,,Ad 8c 9d,,
103b,103b_95_95,50,100,6,"P3:raise 250, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:call, P3:raise 400, P2:fold",,Th Qs 7c,4d,
103b,103b_96_96,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:fold",,,,,,
103b,103b_97_97,50,100,6,"P3:raise 210, P4:raise 800, P5:fold, P6:fold, P1:fold, P2:fold, P3:fold",,,,,,
103b,103b_98_98,50,100,6,"P3:raise 200, P4:fold, P5:call, P6:fold, P1:fold, P2:fold","P3:call, P5:call","P3:call, P5:call","P3:call, P5:call, P3:sm, P5:sm",3s 2h 5c,5h,6s
103b,103b_99_99,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 500, P2:fold",,,7s 5d Td,,
103b,103b_100_100,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:raise 1225, P5:fold",,,,,,
103b,103b_101_101,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:raise 750, P1:fold, P2:fold, P4:fold",,,,,,
103b,103b_102_102,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103b,103b_103_103,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:call","P2:call, P4:raise 250, P2:call","P2:call, P4:call, P2:sm, P4:sm",Ah 5c 8s,Ts,Qd
103b,103b_104_104,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103b,103b_105_105,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:fold",,,7h Ks 8c,,
103b,103b_106_106,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:raise 700, P1:fold, P2:fold, P5:fold",,,,,,
103b,103b_107_107,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103b,103b_108_108,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:call","P2:call, P6:raise 900, P2:fold",,,Kh As 6d,,
103b,103b_109_109,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 375, P2:raise 1550, P6:fold",,9d Tc 6h,5h,
103b,103b_110_110,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103b,103b_111_111,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
103b,103b_112_112,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
103b,103b_113_113,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
103b,103b_114_114,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:call, P2:call","P1:call, P2:call, P5:raise 450, P1:fold, P2:raise 1625, P5:call","P2:raise 1825, P5:call","P2:call, P5:raise 6350, P2:fold",7h Jh Ts,8s,7s
103b,103b_115_115,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:raise 375, P6:call","P2:raise 1250, P6:fold",9s 5s 7s,Qh,Ac
103b,103b_116_116,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",Th 5h Jc,5c,6h
103b,103b_117_117,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
103b,103b_118_118,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:raise 1150, P2:fold, P6:fold",,,,,,
103b,103b_119_119,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:call, P2:call","P1:call, P2:call, P5:call","P1:call, P2:call, P5:call","P1:call, P2:raise 250, P5:fold, P1:fold",Ad 7d Qh,3h,Ts
103b,103b_120_120,50,100,6,"P3:fold, P4:raise 210, P5:fold, P6:raise 612, P1:fold, P2:fold, P4:raise 1910, P6:call","P4:raise 980, P6:fold",,,As 4h Jh,,
103b,103b_121_121,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
103b,103b_122_122,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:raise 375, P2:fold",,,2s 9h 5s,,
103b,103b_123_123,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:raise 575, P1:fold, P2:raise 1850, P5:raise 10000, P6:fold, P2:fold",,,,,,
103b,103b_124_124,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:raise 700, P1:fold, P2:raise 2096, P3:fold, P6:fold",,,,,,
103b,103b_125_125,50,100,6,"P3:fold, P4:fold, P5:raise 210, P6:fold, P1:fold, P2:fold",,,,,,
103b,103b_126_126,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:call, P2:fold","P1:call, P5:raise 300, P1:call","P1:call, P5:call","P1:call, P5:raise 885, P1:fold",Td Qh Ah,8d,5s
103b,103b_127_127,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:raise 250, P2:call","P2:call, P6:call","P2:raise 1500, P6:fold",Ts 5d 3h,Ks,Qh
103b,103b_128_128,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:raise 200, P2:fold",,,4h Ad 9h,,
103b,103b_129_129,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:fold",,,Ah 9s 7c,,
103b,103b_130_130,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:raise 1150, P2:fold, P4:call","P1:call, P4:call","P1:call, P4:raise 1380, P1:fold",,5c 8c 6s,8h,
103b,103b_131_131,50,100,6,"P3:raise 250, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 1300, P3:call, P1:fold","P2:raise 1125, P3:call","P2:call, P3:call","P2:call, P3:call, P2:sm, P3:sm",9s Ac Tc,As,5h
