session,hand_id,player,position,hole_cards,starting_stack,finishing_stack,profit
53,53_9_9,MrBlonde,BTN,Ks 8c,10000,10000,0
53,53_10_10,Bill,SB,4d 4h,10000,10300,300
53,53_10_10,Pluribus,BB,Td Jh,10000,9700,-300
53,53_10_10,MrOrange,UTG,5s 3s,10000,10000,0
53,53_10_10,MrWhite,MP,Qc 6h,10000,10000,0
53,53_10_10,MrBlonde,CO,9c 6c,10000,10000,0
53,53_10_10,Eddie,BTN,Js 5d,10000,10000,0
53,53_11_11,Pluribus,SB,8c Ac,10000,9750,-250
53,53_11_11,MrOrange,BB,6c Qd,10000,9900,-100
53,53_11_11,MrWhite,UTG,4s 9c,10000,10000,0
53,53_11_11,MrBlonde,MP,Js Qs,10000,10350,350
53,53_11_11,Eddie,CO,5d Ts,10000,10000,0
53,53_11_11,Bill,BTN,3h Jd,10000,10000,0
53,53_12_12,MrOrange,SB,Ts Js,10000,11200,1200
53,53_12_12,MrWhite,BB,9d Qh,10000,9900,-100
53,53_12_12,MrBlonde,UTG,As 7h,10000,10000,0
53,53_12_12,Eddie,MP,4h 3h,10000,10000,0
53,53_12_12,Bill,CO,8c 7c,10000,8900,-1100
53,53_12_12,Pluribus,BTN,2d 6d,10000,10000,0
53,53_13_13,MrWhite,SB,5c 3d,10000,9950,-50
53,53_13_13,MrBlonde,BB,4c 7d,10000,10050,50
53,53_13_13,Eddie,UTG,7s 3h,10000,10000,0
53,53_13_13,Bill,MP,Qs 5s,10000,10000,0
53,53_13_13,Pluribus,CO,5h 2d,10000,10000,0
53,53_13_13,MrOrange,BTN,8s 3s,10000,10000,0
53,53_14_14,MrBlonde,SB,Kc Kh,10000,10325,325
53,53_14_14,Eddie,BB,Jd Qc,10000,9900,-100
53,53_14_14,Bill,UTG,4h 2c,10000,10000,0
53,53_14_14,Pluribus,MP,5s 3d,10000,10000,0
53,53_14_14,MrOrange,CO,6c 5d,10000,10000,0
53,53_14_14,MrWhite,BTN,Kd Ts,10000,9775,-225
53,53_15_15,Eddie,SB,Ac 9c,10000,9800,-200
53,53_15_15,Bill,BB,5d 6h,10000,9200,-800
53,53_15_15,Pluribus,UTG,Qs Qh,10000,11000,1000
53,53_15_15,MrOrange,MP,7c Ks,10000,10000,0
53,53_15_15,MrWhite,CO,7s 4d,10000,10000,0
53,53_15_15,MrBlonde,BTN,8h Ts,10000,10000,0
53,53_16_16,Bill,SB,5s 9h,10000,9950,-50
53,53_16_16,Pluribus,BB,8c 9c,10000,10050,50
53,53_16_16,MrOrange,UTG,7s Td,10000,10000,0
53,53_16_16,MrWhite,MP,Th 3s,10000,10000,0
53,53_16_16,MrBlonde,CO,3c 4h,10000,10000,0
53,53_16_16,Eddie,BTN,8h 3h,10000,10000,0
53,53_17_17,Pluribus,SB,6h 6s,10000,9550,-450
53,53_17_17,MrOrange,BB,2c Js,10000,9900,-100
53,53_17_17,MrWhite,UTG,Qd 2h,10000,10000,0
53,53_17_17,MrBlonde,MP,6d 8h,10000,10000,0
53,53_17_17,Eddie,CO,Tc Qh,10000,10550,550
53,53_17_17,Bill,BTN,8d 2s,10000,10000,0
53,53_18_18,MrOrange,SB,5s Kc,10000,9950,-50
53,53_18_18,MrWhite,BB,7s Ts,10000,9800,-200
53,53_18_18,MrBlonde,UTG,Td 7h,10000,10000,0
53,53_18_18,Eddie,MP,Ad Kd,10000,10250,250
53,53_18_18,Bill,CO,6s 7d,10000,10000,0
53,53_18_18,Pluribus,BTN,9c 4h,10000,10000,0
53,53_19_19,MrWhite,SB,8h Ks,10000,9950,-50
53,53_19_19,MrBlonde,BB,9c Ts,10000,9525,-475
53,53_19_19,Eddie,UTG,Qc Jd,10000,10000,0
53,53_19_19,Bill,MP,Kh Tc,10000,10525,525
53,53_19_19,Pluribus,CO,8s 5d,10000,10000,0
53,53_19_19,MrOrange,BTN,7s Ac,10000,10000,0
53,53_20_20,MrBlonde,SB,4h 4s,10000,10100,100
53,53_20_20,Eddie,BB,5d 7s,10000,9900,-100
53,53_20_20,Bill,UTG,Tc Kd,10000,10000,0
53,53_20_20,Pluribus,MP,Qh 7c,10000,10000,0
53,53_20_20,MrOrange,CO,9c Qs,10000,10000,0
53,53_20_20,MrWhite,BTN,3d 8s,10000,10000,0
53,53_21_21,Eddie,SB,5s Ts,10000,9950,-50
53,53_21_21,Bill,BB,8c Th,10000,9900,-100
53,53_21_21,Pluribus,UTG,3d Qs,10000,10000,0
53,53_21_21,MrOrange,MP,Kd Qd,10000,10150,150
53,53_21_21,MrWhite,CO,Tc 4d,10000,10000,0
53,53_21_21,MrBlonde,BTN,5d Jc,10000,10000,0
53,53_22_22,Bill,SB,Kh 7s,10000,9950,-50
53,53_22_22,Pluribus,BB,Kd Ac,10000,10250,250
53,53_22_22,MrOrange,UTG,5h Ad,10000,9800,-200
53,53_22_22,MrWhite,MP,2d 7c,10000,10000,0
53,53_22_22,MrBlonde,CO,As 3h,10000,10000,0
53,53_22_22,Eddie,BTN,Kc 5c,10000,10000,0
53,53_23_23,Pluribus,SB,9c 5s,10000,9950,-50
53,53_23_23,MrOrange,BB,6d Qc,10000,9900,-100
53,53_23_23,MrWhite,UTG,4s Kd,10000,10000,0
53,53_23_23,MrBlonde,MP,Ah As,10000,10150,150
53,53_23_23,Eddie,CO,3c 3d,10000,10000,0
53,53_23_23,Bill,BTN,Th Ad,10000,10000,0
53,53_24_24,MrOrange,SB,8c Jd,10000,9950,-50
53,53_24_24,MrWhite,BB,4d 9h,10000,9900,-100
53,53_24_24,MrBlonde,UTG,Tc Ad,10000,9750,-250
53,53_24_24,Eddie,MP,7d Td,10000,10000,0
53,53_24_24,Bill,CO,Ah 8s,10000,10000,0
53,53_24_24,Pluribus,BTN,As 2s,10000,10400,400
53,53_25_25,MrWhite,SB,3h Tc,10000,9950,-50
53,53_25_25,MrBlonde,BB,Ac 4d,10000,9775,-225
53,53_25_25,Eddie,UTG,Ad 4c,10000,10000,0
53,53_25_25,Bill,MP,As Qh,10000,10275,275
53,53_25_25,Pluribus,CO,2d 6d,10000,10000,0
53,53_25_25,MrOrange,BTN,9s 5d,10000,10000,0
53,53_26_26,MrBlonde,SB,4s Ad,10000,9950,-50
53,53_26_26,Eddie,BB,7d Qh,10000,10425,425
53,53_26_26,Bill,UTG,7s Jc,10000,10000,0
53,53_26_26,Pluribus,MP,Qc 6c,10000,10000,0
53,53_26_26,MrOrange,CO,5h 8s,10000,10000,0
53,53_26_26,MrWhite,BTN,Js Jh,10000,9625,-375
53,53_27_27,Eddie,SB,4d 3s,10000,9950,-50
53,53_27_27,Bill,BB,Qd Jh,10000,10050,50
53,53_27_27,Pluribus,UTG,4c 3d,10000,10000,0
53,53_27_27,MrOrange,MP,Ad Qs,10000,10000,0
53,53_27_27,MrWhite,CO,5s 2d,10000,10000,0
53,53_27_27,MrBlonde,BTN,3h Tc,10000,10000,0
53,53_28_28,Bill,SB,9h 4d,10000,9950,-50
53,53_28_28,Pluribus,BB,7h Tc,10000,9900,-100
53,53_28_28,MrOrange,UTG,5d Qc,10000,10000,0
53,53_28_28,MrWhite,MP,6h 5h,10000,10150,150
53,53_28_28,MrBlonde,CO,7c Kc,10000,10000,0
53,53_28_28,Eddie,BTN,Jh 7s,10000,10000,0
53,53_29_29,Pluribus,SB,Ks 8c,10000,9700,-300
53,53_29_29,MrOrange,BB,Th 3h,10000,10300,300
53,53_29_29,MrWhite,UTG,7c 4h,10000,10000,0
53,53_29_29,MrBlonde,MP,5s 6d,10000,10000,0
53,53_29_29,Eddie,CO,4d 7h,10000,10000,0
53,53_29_29,Bill,BTN,5h Qc,10000,10000,0
53,53_30_30,MrOrange,SB,5c 9c,10000,9950,-50
53,53_30_30,MrWhite,BB,2s 2d,10000,10050,50
53,53_30_30,MrBlonde,UTG,6c Qc,10000,10000,0
53,53_30_30,Eddie,MP,7c Ts,10000,10000,0
53,53_30_30,Bill,CO,8c Td,10000,10000,0
53,53_30_30,Pluribus,BTN,4s Jh,10000,10000,0
53,53_31_31,MrWhite,SB,9s Th,10000,9950,-50
53,53_31_31,MrBlonde,BB,6d 4d,10000,10250,250
53,53_31_31,Eddie,UTG,5c Td,10000,10000,0
53,53_31_31,Bill,MP,9c 3h,10000,10000,0
53,53_31_31,Pluribus,CO,Ad Kd,10000,9800,-200
53,53_31_31,MrOrange,BTN,8s Qd,10000,10000,0
53,53_32_32,MrBlonde,SB,8d Th,10000,9950,-50
53,53_32_32,Eddie,BB,Kh 4d,10000,9900,-100
53,53_32_32,Bill,UTG,Ad Jd,10000,10150,150
53,53_32_32,Pluribus,MP,2d 7h,10000,10000,0
53,53_32_32,MrOrange,CO,3h 8s,10000,10000,0
53,53_32_32,MrWhite,BTN,4s Ts,10000,10000,0
53,53_33_33,Eddie,SB,Jc 5h,10000,9950,-50
53,53_33_33,Bill,BB,Qc 3h,10000,10050,50
53,53_33_33,Pluribus,UTG,Js 7c,10000,10000,0
53,53_33_33,MrOrange,MP,5s 7d,10000,10000,0
53,53_33_33,MrWhite,CO,8d Ts,10000,10000,0
53,53_33_33,MrBlonde,BTN,2d Tc,10000,10000,0
53,53_34_34,Bill,SB,8s Qc,10000,10100,100
53,53_34_34,Pluribus,BB,Ts 6h,10000,9900,-100
53,53_34_34,MrOrange,UTG,3c Kd,10000,10000,0
53,53_34_34,MrWhite,MP,5d Jd,10000,10000,0
53,53_34_34,MrBlonde,CO,2d 9h,10000,10000,0
53,53_34_34,Eddie,BTN,2c 7c,10000,10000,0
53,53_35_35,Pluribus,SB,4c 4s,10000,12136,2136
53,53_35_35,MrOrange,BB,7c Kc,10000,9775,-225
53,53_35_35,MrWhite,UTG,7s As,10000,8089,-1911
53,53_35_35,MrBlonde,MP,Qs 6d,10000,10000,0
53,53_35_35,Eddie,CO,Td 8d,10000,10000,0
53,53_35_35,Bill,BTN,Qc 9d,10000,10000,0
53,53_36_36,MrOrange,SB,4h Jd,10000,9950,-50
53,53_36_36,MrWhite,BB,Tc Ah,10000,11043,1043
53,53_36_36,MrBlonde,UTG,Js 6d,10000,10000,0
53,53_36_36,Eddie,MP,4s 2s,10000,10000,0
53,53_36_36,Bill,CO,Jc Qs,10000,9775,-225
53,53_36_36,Pluribus,BTN,Td Ts,10000,9232,-768
53,53_37_37,MrWhite,SB,Jc 6h,10000,9950,-50
53,53_37_37,MrBlonde,BB,8h 3d,10000,10050,50
53,53_37_37,Eddie,UTG,9h Ts,10000,10000,0
53,53_37_37,Bill,MP,Jh 7d,10000,10000,0
53,53_37_37,Pluribus,CO,4d 6d,10000,10000,0
53,53_37_37,MrOrange,BTN,8s Kd,10000,10000,0
53,53_38_38,MrBlonde,SB,4s 3c,10000,9950,-50
53,53_38_38,Eddie,BB,Ks 3s,10000,9766,-234
53,53_38_38,Bill,UTG,Ts 7c,10000,10000,0
53,53_38_38,Pluribus,MP,4h 2c,10000,10000,0
53,53_38_38,MrOrange,CO,Jc Kd,10000,9766,-234
53,53_38_38,MrWhite,BTN,Jh Qc,10000,10518,518
53,53_39_39,Eddie,SB,As 6h,10000,10925,925
53,53_39_39,Bill,BB,Kh 5s,10000,9075,-925
53,53_39_39,Pluribus,UTG,9c 7d,10000,10000,0
53,53_39_39,MrOrange,MP,Ah 6c,10000,10000,0
53,53_39_39,MrWhite,CO,4d 9d,10000,10000,0
53,53_39_39,MrBlonde,BTN,3h 4c,10000,10000,0
53,53_40_40,Bill,SB,Kc 2d,10000,9950,-50
53,53_40_40,Pluribus,BB,Td Jc,10000,10050,50
53,53_40_40,MrOrange,UTG,9s 6s,10000,10000,0
53,53_40_40,MrWhite,MP,Qd 9c,10000,10000,0
53,53_40_40,MrBlonde,CO,As 4c,10000,10000,0
53,53_40_40,Eddie,BTN,Qc 6h,10000,10000,0
53,53_41_41,Pluribus,SB,7h 5c,10000,9950,-50
53,53_41_41,MrOrange,BB,2s 9c,10000,10050,50
53,53_41_41,MrWhite,UTG,Th 7c,10000,10000,0
53,53_41_41,MrBlonde,MP,5s 6s,10000,10000,0
53,53_41_41,Eddie,CO,Qs 2c,10000,10000,0
53,53_41_41,Bill,BTN,Jd 4c,10000,10000,0
53,53_42_42,MrOrange,SB,6h 4d,10000,9950,-50
53,53_42_42,MrWhite,BB,9c Ks,10000,9750,-250
53,53_42_42,MrBlonde,UTG,Jh Js,10000,10300,300
53,53_42_42,Eddie,MP,Jd Ts,10000,10000,0
53,53_42_42,Bill,CO,4h 2s,10000,10000,0
53,53_42_42,Pluribus,BTN,Ad 3c,10000,10000,0
53,53_43_43,MrWhite,SB,2c 7c,10000,9950,-50
53,53_43_43,MrBlonde,BB,9s 4s,10000,9900,-100
53,53_43_43,Eddie,UTG,8c 8h,10000,10150,150
53,53_43_43,Bill,MP,Th Ks,10000,10000,0
53,53_43_43,Pluribus,CO,3s 7h,10000,10000,0
53,53_43_43,MrOrange,BTN,Qs 7s,10000,10000,0
53,53_44_44,MrBlonde,SB,Js 9d,10000,9950,-50
53,53_44_44,Eddie,BB,Jc 4h,10000,9900,-100
53,53_44_44,Bill,UTG,Qc 8c,10000,10150,150
53,53_44_44,Pluribus,MP,4c 8h,10000,10000,0
53,53_44_44,MrOrange,CO,Ts 6s,10000,10000,0
53,53_44_44,MrWhite,BTN,3h 9h,10000,10000,0
53,53_45_45,Eddie,SB,6h Th,10000,9950,-50
53,53_45_45,Bill,BB,2c Kc,10000,9400,-600
53,53_45_45,Pluribus,UTG,Ks Qc,10000,10650,650
53,53_45_45,MrOrange,MP,Jd 8h,10000,10000,0
53,53_45_45,MrWhite,CO,Qs 4c,10000,10000,0
53,53_45_45,MrBlonde,BTN,Jh Td,10000,10000,0
53,53_46_46,Bill,SB,7d 4s,10000,9950,-50
53,53_46_46,Pluribus,BB,6s 2h,10000,9900,-100
53,53_46_46,MrOrange,UTG,Td 3s,10000,10000,0
53,53_46_46,MrWhite,MP,9d Qd,10000,10150,150
53,53_46_46,MrBlonde,CO,Kd 5d,10000,10000,0
53,53_46_46,Eddie,BTN,2s 4h,10000,10000,0
53,53_47_47,Pluribus,SB,Td Qd,10000,20287,10287
53,53_47_47,MrOrange,BB,Qh 9s,10000,0,-10000
53,53_47_47,MrWhite,UTG,3s 5h,10000,10000,0
53,53_47_47,MrBlonde,MP,Ad 8h,10000,10000,0
53,53_47_47,Eddie,CO,5d 4s,10000,10000,0
53,53_47_47,Bill,BTN,9h Jd,10000,9713,-287
53,53_48_48,MrOrange,SB,7d 6d,10000,8150,-1850
53,53_48_48,MrWhite,BB,9d 7s,10000,9900,-100
53,53_48_48,MrBlonde,UTG,3h Tc,10000,10000,0
53,53_48_48,Eddie,MP,Kc 2d,10000,10000,0
53,53_48_48,Bill,CO,Jd 2s,10000,10000,0
53,53_48_48,Pluribus,BTN,Ah Qd,10000,11950,1950
53,53_49_49,MrWhite,SB,Ah 9s,10000,10100,100
53,53_49_49,MrBlonde,BB,4h Jd,10000,9900,-100
53,53_49_49,Eddie,UTG,4s 5s,10000,10000,0
53,53_49_49,Bill,MP,9d 2s,10000,10000,0
53,53_49_49,Pluribus,CO,Kc 7d,10000,10000,0
53,53_49_49,MrOrange,BTN,2h 7c,10000,10000,0
53,53_50_50,MrBlonde,SB,Th 5c,10000,9950,-50
53,53_50_50,Eddie,BB,Qh 4s,10000,9900,-100
53,53_50_50,Bill,UTG,Qs Kd,10000,10150,150
53,53_50_50,Pluribus,MP,9h Kc,10000,10000,0
53,53_50_50,MrOrange,CO,5d 8c,10000,10000,0
53,53_50_50,MrWhite,BTN,Td 3c,10000,10000,0
53,53_51_51,Eddie,SB,6c 4c,10000,10100,100
53,53_51_51,Bill,BB,6s Jd,10000,9900,-100
53,53_51_51,Pluribus,UTG,Qh 3s,10000,10000,0
53,53_51_51,MrOrange,MP,Jh 9h,10000,10000,0
53,53_51_51,MrWhite,CO,As 8d,10000,10000,0
53,53_51_51,MrBlonde,BTN,3h 5h,10000,10000,0
53,53_52_52,Bill,SB,5s As,10000,9950,-50
53,53_52_52,Pluribus,BB,7s 9d,10000,9900,-100
53,53_52_52,MrOrange,UTG,Jd Js,10000,8700,-1300
53,53_52_52,MrWhite,MP,3d 7h,10000,10000,0
53,53_52_52,MrBlonde,CO,Ad Qh,10000,11450,1450
53,53_52_52,Eddie,BTN,2c 8h,10000,10000,0
53,53_53_53,Pluribus,SB,4s Qd,10000,9950,-50
53,53_53_53,MrOrange,BB,2d Ts,10000,9900,-100
53,53_53_53,MrWhite,UTG,Ac 5h,10000,10000,0
53,53_53_53,MrBlonde,MP,7s Jd,10000,10000,0
53,53_53_53,Eddie,CO,As Jc,10000,9075,-925
53,53_53_53,Bill,BTN,Ad Qs,10000,11075,1075
53,53_54_54,MrOrange,SB,8d 3s,10000,9950,-50
53,53_54_54,MrWhite,BB,4c 5s,10000,9900,-100
53,53_54_54,MrBlonde,UTG,Th Ah,10000,10150,150
53,53_54_54,Eddie,MP,7c 4s,10000,10000,0
53,53_54_54,Bill,CO,8s 6h,10000,10000,0
53,53_54_54,Pluribus,BTN,4h 6c,10000,10000,0
53,53_55_55,MrWhite,SB,6h 8c,10000,9950,-50
53,53_55_55,MrBlonde,BB,9c 3d,10000,9900,-100
53,53_55_55,Eddie,UTG,Qh Js,10000,9800,-200
53,53_55_55,Bill,MP,8h Jc,10000,10000,0
53,53_55_55,Pluribus,CO,As Ts,10000,10350,350
53,53_55_55,MrOrange,BTN,4d 5c,10000,10000,0
53,53_56_56,MrBlonde,SB,5h 3d,10000,9950,-50
53,53_56_56,Eddie,BB,Ks 4s,10000,9900,-100
53,53_56_56,Bill,UTG,8c 8s,10000,11575,1575
53,53_56_56,Pluribus,MP,Ah Tc,10000,10000,0
53,53_56_56,MrOrange,CO,3c Th,10000,10000,0
53,53_56_56,MrWhite,BTN,9s As,10000,8575,-1425
53,53_57_57,Eddie,SB,Qc 8s,10000,9950,-50
53,53_57_57,Bill,BB,7s Ks,10000,9775,-225
53,53_57_57,Pluribus,UTG,Qs 5s,10000,10000,0
53,53_57_57,MrOrange,MP,7c Ad,10000,10000,0
53,53_57_57,MrWhite,CO,4d 4c,10000,10275,275
53,53_57_57,MrBlonde,BTN,Jc 6c,10000,10000,0
53,53_58_58,Bill,SB,7s Kd,10000,9950,-50
53,53_58_58,Pluribus,BB,5d Kc,10000,9778,-222
53,53_58_58,MrOrange,UTG,Ad 8c,10000,10000,0
53,53_58_58,MrWhite,MP,7h 5h,10000,10000,0
53,53_58_58,MrBlonde,CO,5c 2h,10000,10000,0
53,53_58_58,Eddie,BTN,9d Kh,10000,10272,272
53,53_59_59,Pluribus,SB,2c 8h,10000,9950,-50
53,53_59_59,MrOrange,BB,Qs Qd,10000,10275,275
53,53_59_59,MrWhite,UTG,4h 5h,10000,9775,-225
53,53_59_59,MrBlonde,MP,6c Qc,10000,10000,0
53,53_59_59,Eddie,CO,5c Jd,10000,10000,0
53,53_59_59,Bill,BTN,6h Qh,10000,10000,0
53,53_60_60,MrOrange,SB,5h 8d,10000,9950,-50
53,53_60_60,MrWhite,BB,5d 4h,10000,10050,50
53,53_60_60,MrBlonde,UTG,4c Jc,10000,10000,0
53,53_60_60,Eddie,MP,4s 2s,10000,10000,0
53,53_60_60,Bill,CO,Js 7d,10000,10000,0
53,53_60_60,Pluribus,BTN,7s Qh,10000,10000,0
53,53_61_61,MrWhite,SB,2c 9h,10000,9950,-50
53,53_61_61,MrBlonde,BB,Ks 5s,10000,9775,-225
53,53_61_61,Eddie,UTG,3s Qd,10000,10000,0
53,53_61_61,Bill,MP,8c 5d,10000,10000,0
53,53_61_61,Pluribus,CO,Td Ts,10000,10275,275
53,53_61_61,MrOrange,BTN,3d 7c,10000,10000,0
53,53_62_62,MrBlonde,SB,Kh 6d,10000,9900,-100
53,53_62_62,Eddie,BB,9d 6s,10000,10100,100
53,53_62_62,Bill,UTG,Ah 7d,10000,10000,0
53,53_62_62,Pluribus,MP,3c 6c,10000,10000,0
53,53_62_62,MrOrange,CO,5s 2h,10000,10000,0
53,53_62_62,MrWhite,BTN,Jc 2d,10000,10000,0
53,53_63_63,Eddie,SB,Ac 8h,10000,9950,-50
53,53_63_63,Bill,BB,4d Qh,10000,9900,-100
53,53_63_63,Pluribus,UTG,6c 8c,10000,10000,0
53,53_63_63,MrOrange,MP,8d 2d,10000,10000,0
53,53_63_63,MrWhite,CO,8s 4h,10000,10000,0
53,53_63_63,MrBlonde,BTN,Js Ts,10000,10150,150
53,53_64_64,Bill,SB,Ad Js,10000,10100,100
53,53_64_64,Pluribus,BB,4h 6d,10000,9900,-100
53,53_64_64,MrOrange,UTG,2c Jd,10000,10000,0
53,53_64_64,MrWhite,MP,5s 2s,10000,10000,0
53,53_64_64,MrBlonde,CO,Jh 4d,10000,10000,0
53,53_64_64,Eddie,BTN,5h Tc,10000,10000,0
53,53_65_65,Pluribus,SB,9d 4c,10000,9950,-50
53,53_65_65,MrOrange,BB,Js 6c,10000,9900,-100
53,53_65_65,MrWhite,UTG,Qc 9c,10000,9775,-225
53,53_65_65,MrBlonde,MP,8d Jd,10000,10000,0
53,53_65_65,Eddie,CO,Td 5s,10000,10000,0
53,53_65_65,Bill,BTN,Ah Kc,10000,10375,375
53,53_66_66,MrOrange,SB,5c 7h,10000,9950,-50
53,53_66_66,MrWhite,BB,3s 3c,10000,9800,-200
53,53_66_66,MrBlonde,UTG,6c Jd,10000,10000,0
53,53_66_66,Eddie,MP,5d 8h,10000,10000,0
53,53_66_66,Bill,CO,Ac 6h,10000,10000,0
53,53_66_66,Pluribus,BTN,8s Kd,10000,10250,250
53,53_67_67,MrWhite,SB,9d 8c,10000,9700,-300
53,53_67_67,MrBlonde,BB,Kc Ac,10000,10300,300
53,53_67_67,Eddie,UTG,2c 3s,10000,10000,0
53,53_67_67,Bill,MP,Qh 2s,10000,10000,0
53,53_67_67,Pluribus,CO,8d Qs,10000,10000,0
53,53_67_67,MrOrange,BTN,5s Ah,10000,10000,0
53,53_68_68,MrBlonde,SB,5c Ah,10000,9950,-50
53,53_68_68,Eddie,BB,Jc Tc,10000,10150,150
53,53_68_68,Bill,UTG,6d Kc,10000,10000,0
53,53_68_68,Pluribus,MP,Ts 8c,10000,10000,0
53,53_68_68,MrOrange,CO,Jh 2c,10000,9900,-100
53,53_68_68,MrWhite,BTN,Ac 5d,10000,10000,0
53,53_69_69,Eddie,SB,Th 8c,10000,9950,-50
53,53_69_69,Bill,BB,5h Kd,10000,9900,-100
53,53_69_69,Pluribus,UTG,9s 2s,10000,10000,0
53,53_69_69,MrOrange,MP,Jc 9d,10000,10000,0
53,53_69_69,MrWhite,CO,7d 8d,10000,10150,150
53,53_69_69,MrBlonde,BTN,2d 6h,10000,10000,0
53,53_70_70,Bill,SB,7s As,10000,10200,200
53,53_70_70,Pluribus,BB,8s Ks,10000,9900,-100
53,53_70_70,MrOrange,UTG,8c 3s,10000,9900,-100
53,53_70_70,MrWhite,MP,4s Td,10000,10000,0
53,53_70_70,MrBlonde,CO,Ts 8d,10000,10000,0
53,53_70_70,Eddie,BTN,2d Tc,10000,10000,0
53,53_71_71,Pluribus,SB,Th 2s,10000,9950,-50
53,53_71_71,MrOrange,BB,Td 5d,10000,9900,-100
53,53_71_71,MrWhite,UTG,Jd Kd,10000,10950,950
53,53_71_71,MrBlonde,MP,3d Jc,10000,10000,0
53,53_71_71,Eddie,CO,Ah 7s,10000,10000,0
53,53_71_71,Bill,BTN,Ac Jh,10000,9200,-800
53,53_72_72,MrOrange,SB,7h 6c,10000,9950,-50
53,53_72_72,MrWhite,BB,Ah Tc,10000,8100,-1900
53,53_72_72,MrBlonde,UTG,3h 4d,10000,10000,0
53,53_72_72,Eddie,MP,8d 6d,10000,11950,1950
53,53_72_72,Bill,CO,Td 7c,10000,10000,0
53,53_72_72,Pluribus,BTN,6s Qd,10000,10000,0
53,53_73_73,MrWhite,SB,Qs As,10000,8250,-1750
53,53_73_73,MrBlonde,BB,6d Kd,10000,11750,1750
53,53_73_73,Eddie,UTG,Jh 4d,10000,10000,0
53,53_73_73,Bill,MP,6s 2c,10000,10000,0
53,53_73_73,Pluribus,CO,Qc 8d,10000,10000,0
53,53_73_73,MrOrange,BTN,5c Kh,10000,10000,0
53,53_74_74,MrBlonde,SB,9h Jd,10000,10300,300
53,53_74_74,Eddie,BB,Qh Kc,10000,9700,-300
53,53_74_74,Bill,UTG,5c 8h,10000,10000,0
53,53_74_74,Pluribus,MP,5d 2c,10000,10000,0
53,53_74_74,MrOrange,CO,4d 9c,10000,10000,0
53,53_74_74,MrWhite,BTN,5h Jc,10000,10000,0
53,53_75_75,Eddie,SB,6s 5d,10000,9950,-50
53,53_75_75,Bill,BB,9c 3h,10000,9900,-100
53,53_75_75,Pluribus,UTG,Kh 2d,10000,10000,0
53,53_75_75,MrOrange,MP,8d 4h,10000,10000,0
53,53_75_75,MrWhite,CO,3d 9d,10000,10000,0
53,53_75_75,MrBlonde,BTN,Ad Qs,10000,10150,150
53,53_76_76,Bill,SB,Tc Ad,10000,10100,100
53,53_76_76,Pluribus,BB,8s 6c,10000,9900,-100
53,53_76_76,MrOrange,UTG,5s 2h,10000,10000,0
53,53_76_76,MrWhite,MP,6s 9h,10000,10000,0
53,53_76_76,MrBlonde,CO,3s Ks,10000,10000,0
53,53_76_76,Eddie,BTN,Qh 2s,10000,10000,0
53,53_77_77,Pluribus,SB,6d Ks,10000,9900,-100
53,53_77_77,MrOrange,BB,As 4d,10000,10100,100
53,53_77_77,MrWhite,UTG,5d Jd,10000,10000,0
53,53_77_77,MrBlonde,MP,5s Ah,10000,10000,0
53,53_77_77,Eddie,CO,5h Qs,10000,10000,0
53,53_77_77,Bill,BTN,9d 3d,10000,10000,0
53,53_78_78,MrOrange,SB,Qc 2d,10000,9950,-50
53,53_78_78,MrWhite,BB,6h Qd,10000,9900,-100
53,53_78_78,MrBlonde,UTG,3c 2c,10000,10000,0
53,53_78_78,Eddie,MP,6d 8c,10000,10000,0
53,53_78_78,Bill,CO,Ks Kc,10000,0,-10000
53,53_78_78,Pluribus,BTN,Ad Ac,10000,20150,10150
53,53_79_79,MrWhite,SB,4h Js,10000,9950,-50
53,53_79_79,MrBlonde,BB,Ad 2d,10000,10050,50
53,53_79_79,Eddie,UTG,3d Jd,10000,10000,0
53,53_79_79,Bill,MP,7h 2s,10000,10000,0
53,53_79_79,Pluribus,CO,7d 9c,10000,10000,0
53,53_79_79,MrOrange,BTN,Th 6d,10000,10000,0
53,53_80_80,MrBlonde,SB,Th 3s,10000,9950,-50
53,53_80_80,Eddie,BB,Ah 7h,10000,10050,50
53,53_80_80,Bill,UTG,Jd 6d,10000,10000,0
53,53_80_80,Pluribus,MP,6h 7c,10000,10000,0
53,53_80_80,MrOrange,CO,Qd 2c,10000,10000,0
53,53_80_80,MrWhite,BTN,4d 9c,10000,10000,0
53,53_81_81,Eddie,SB,Qd 2c,10000,9950,-50
53,53_81_81,Bill,BB,Ac 9s,10000,11225,1225
53,53_81_81,Pluribus,UTG,3s Ks,10000,10000,0
53,53_81_81,MrOrange,MP,Ad Ah,10000,8825,-1175
53,53_81_81,MrWhite,CO,As 5c,10000,10000,0
53,53_81_81,MrBlonde,BTN,Td 8h,10000,10000,0
53,53_82_82,Bill,SB,Js 4s,10000,9400,-600
53,53_82_82,Pluribus,BB,Ad 8d,10000,10600,600
53,53_82_82,MrOrange,UTG,4d 3c,10000,10000,0
53,53_82_82,MrWhite,MP,2d 5d,10000,10000,0
53,53_82_82,MrBlonde,CO,6c Th,10000,10000,0
53,53_82_82,Eddie,BTN,Kc 2h,10000,10000,0
53,53_83_83,Pluribus,SB,6s 5h,10000,10100,100
53,53_83_83,MrOrange,BB,7d 4c,10000,9900,-100
53,53_83_83,MrWhite,UTG,6d 9c,10000,10000,0
